CD_MUN,NOME_CLEAN,latitude,longitude
3137304,lagoa dos patosMG,-17.007814535331942,-44.646363168269076
3137403,lagoa douradaMG,-20.89225372482655,-44.07468088311455
3137502,lagoa formosaMG,-18.769533851258153,-46.3367769198731
3137536,lagoa grandeMG,-17.766370240750717,-46.50160745693489
3137601,lagoa santaMG,-19.628407006864844,-43.88581180985231
3137700,lajinhaMG,-20.143693582997315,-41.58790258608452
3137809,lambariMG,-22.00092626017967,-45.37769652647029
3137908,lamimMG,-20.779724806042058,-43.474538873067374
3138005,laranjalMG,-21.356634939573173,-42.45076273774737
3138104,lassanceMG,-17.880815384894067,-44.69555228714595
3138203,lavrasMG,-21.2646758167167,-45.03848723798322
3138302,leandro ferreiraMG,-19.679512266065068,-45.0408245446627
3138351,leme do pradoMG,-17.069809021779054,-42.7445489240167
3138401,leopoldinaMG,-21.548648432989687,-42.64409656023254
3138500,liberdadeMG,-22.015819635965094,-44.333067037091595
3138609,lima duarteMG,-21.799403400084817,-43.88691630308504
3138625,limeira do oesteMG,-19.407378387457705,-50.647642779755756
3138658,lontraMG,-15.856349192799453,-44.26961992969958
3138674,luisburgoMG,-20.436289517662292,-42.07445984823471
3138682,luislandiaMG,-16.196269538675022,-44.59648667179127
3138708,luminariasMG,-21.53797787532252,-44.92314486308756
3138807,luzMG,-19.827340720201864,-45.67881942249611
3138906,machacalisMG,-17.08385675399872,-40.7197256673105
3139003,machadoMG,-21.665935074922608,-45.920120899970435
3139102,madre de deus de minasMG,-21.484976513878518,-44.33214688709287
3139201,malacachetaMG,-17.843360066833334,-42.11022667502841
3139250,mamonasMG,-15.012832831223609,-42.953913303355755
3139300,mangaMG,-14.648100224810872,-44.0925459266773
3139409,manhuacuMG,-20.195325031147377,-42.10683462744651
3139508,manhumirimMG,-20.347320793048603,-41.93940220370605
3139607,mantenaMG,-18.684918735247223,-41.080869409900714
3139706,maravilhasMG,-19.501192101779374,-44.67125183005415
3139805,mar de espanhaMG,-21.87768051169189,-43.01857333623625
3139904,maria da feMG,-22.322470448636203,-45.31353948700338
3140001,marianaMG,-20.32910250326981,-43.33133404188113
3140100,marilacMG,-18.493978921378854,-42.074048060296576
3140159,mario camposMG,-20.076674920035142,-44.17607312037658
3140209,maripa de minasMG,-21.6943031587291,-42.95654604168455
3140308,marlieriaMG,-19.705785919287592,-42.614802482643334
3140407,marmelopolisMG,-22.463622533101557,-45.17223167303675
3140506,martinho camposMG,-19.412279168637326,-45.19047871672872
3140530,martins soaresMG,-20.258884985112232,-41.84266799392792
3140555,mata verdeMG,-15.761453416966589,-40.702342495345334
3140605,materlandiaMG,-18.46126481251203,-43.046879090943186
3140704,mateus lemeMG,-20.027283146173676,-44.43749832056524
3140803,matias barbosaMG,-21.871028622183665,-43.30800298643267
3140852,matias cardosoMG,-14.90282619084291,-43.76095818877307
3140902,matipoMG,-20.308476440433452,-42.31568779450256
3141009,mato verdeMG,-15.425301313907415,-42.86416404781084
3141108,matozinhosMG,-19.523847098263523,-44.05153209041805
3141207,matutinaMG,-19.193623322379793,-45.99553786119369
3141306,medeirosMG,-19.98915150178136,-46.33972580338742
3141405,medinaMG,-16.27052045984615,-41.510066333461296
3141504,mendes pimentelMG,-18.629315936041184,-41.35583433790734
3141603,mercesMG,-21.18826783877271,-43.33284269322995
3141702,mesquitaMG,-19.247950623488308,-42.61213212019206
3141801,minas novasMG,-17.36146482214565,-42.43598849460145
3141900,minduriMG,-21.674923914748366,-44.61394309159647
3142007,mirabelaMG,-16.259395723747744,-44.157699320875686
3142106,miradouroMG,-20.84952792947343,-42.399671076283774
3142205,miraiMG,-21.15007482126932,-42.617890419126574
3142254,miravaniaMG,-14.752964320312776,-44.42159956880586
3142304,moedaMG,-20.330107771394992,-43.99211541696044
3142403,moemaMG,-19.841236274960615,-45.40720425743389
3142502,monjolosMG,-18.38791726154886,-44.02312009489865
3142601,monsenhor pauloMG,-21.73314194803139,-45.48189994802568
3142700,montalvaniaMG,-14.473190946528213,-44.50153476983856
3142809,monte alegre de minasMG,-18.844534566684747,-48.88676747480302
3142908,monte azulMG,-15.20674825278872,-42.96873736042442
3143005,monte beloMG,-21.314761038295654,-46.326382858396954
3143104,monte carmeloMG,-18.70919022479242,-47.46095010535395
3143153,monte formosoMG,-16.87736509940574,-41.2662870395677
3143203,monte santo de minasMG,-21.188395815001833,-46.94667909525137
3143302,montes clarosMG,-16.6207180636654,-43.92881682632299
3143401,monte siaoMG,-22.420282727858467,-46.519317280638276
3143450,montezumaMG,-15.191268184415055,-42.4694950600842
3143500,morada nova de minasMG,-18.578213508308046,-45.40251415303846
3143609,morro da garcaMG,-18.629993580732027,-44.633147455376466
3143708,morro do pilarMG,-19.235103611596383,-43.40250180912341
3143807,munhozMG,-22.6319557846418,-46.30429972257221
3143906,muriaeMG,-21.091371948925126,-42.42145796771816
3144003,mutumMG,-19.91923262177576,-41.446914279797184
3144102,muzambinhoMG,-21.355647215625336,-46.516514028994834
3144201,nacip raydanMG,-18.480623205293913,-42.18797509669465
3144300,nanuqueMG,-17.779287863328722,-40.49694377883669
3144359,naqueMG,-19.181098450625303,-42.32444932785672
3144375,natalandiaMG,-16.545174724145358,-46.4747580705493
3144409,naterciaMG,-22.130092060867334,-45.512141466330576
3144508,nazarenoMG,-21.204200500926007,-44.61508827931351
3144607,nepomucenoMG,-21.227558374005785,-45.26079083502413
3144656,ninheiraMG,-15.368109991907202,-41.65985704876656
3144672,nova belemMG,-18.488169874782432,-41.1020367130806
3144706,nova eraMG,-19.718820266156172,-43.013747378495346
3144805,nova limaMG,-20.074142531460712,-43.90402569733334
3144904,nova modicaMG,-18.452559714772757,-41.522408596378575
3145000,nova ponteMG,-19.261202916101734,-47.70687431435639
3145059,nova porteirinhaMG,-15.734574552275555,-43.27504045790187
3145109,nova resendeMG,-21.097955348013766,-46.41564476446132
3145208,nova serranaMG,-19.852342650643823,-44.973954740966896
3145307,novo cruzeiroMG,-17.370768753512365,-41.955170364881916
3145356,novo oriente de minasMG,-17.22923838160251,-41.22761131092845
3145372,novorizonteMG,-16.011023883731976,-42.397684858835234
3145406,olariaMG,-21.907100450844275,-43.96607004621109
3145455,olhos-d'aguaMG,-17.478034811500578,-43.59491472861611
3145505,olimpio noronhaMG,-22.09053083960213,-45.285376744514664
3145604,oliveiraMG,-20.749808444545017,-44.73597585645741
3145703,oliveira fortesMG,-21.33581915630496,-43.51491777390755
3145802,onca de pitanguiMG,-19.70823089702535,-44.73553424497375
3145851,oratoriosMG,-20.426445740905862,-42.793742789161044
3145877,orizaniaMG,-20.51457785130853,-42.21284616895888
3145901,ouro brancoMG,-20.5246595435289,-43.675337327891725
3146008,ouro finoMG,-22.254786132471697,-46.383983713978274
3146107,ouro pretoMG,-20.391103858291956,-43.610387744131145
3146206,ouro verde de minasMG,-18.048522122155692,-41.296319377200305
3146255,padre carvalhoMG,-16.301247286799107,-42.586290609864314
3146305,padre paraisoMG,-17.037992328051793,-41.552017053471566
3146404,paineirasMG,-18.91883927999512,-45.49103541124299
3146503,painsMG,-20.381544598506018,-45.69391675895675
3146552,pai pedroMG,-15.419123264693507,-43.14958870220012
3146602,paivaMG,-21.28675496504309,-43.42387198628235
3146701,palmaMG,-21.41907708566944,-42.32888152855955
3146750,palmopolisMG,-16.78854278795277,-40.37108283088655
3146909,papagaiosMG,-19.376478110069925,-44.69133236037763
3147006,paracatuMG,-17.172988056046954,-46.88424413583226
3147105,para de minasMG,-19.83425541842994,-44.60786254474926
3147204,paraguacuMG,-21.566807589225036,-45.749916633751454
3147303,paraisopolisMG,-22.571490483499208,-45.816999350082064
3147402,paraopebaMG,-19.272196398758876,-44.452663868391376
3147501,passabemMG,-19.36028740695447,-43.17529984148444
3147600,passa quatroMG,-22.40578150321426,-44.968339875578096
3147709,passa tempoMG,-20.648934404060277,-44.491098993577786
3147808,passa vinteMG,-22.18292312414659,-44.26150666254527
3147907,passosMG,-20.718580152883163,-46.621993455903606
3147956,patisMG,-16.080637022295797,-44.101417228140086
3148004,patos de minasMG,-18.59704233491164,-46.50772705220523
3148103,patrocinioMG,-18.97051560391758,-47.05125487809394
3148202,patrocinio do muriaeMG,-21.16715282970141,-42.25298639604281
3148301,paula candidoMG,-20.855880210919793,-42.984976186776784
3148400,paulistasMG,-18.458201377892454,-42.86527270359919
3148509,pavaoMG,-17.471519542617575,-41.06162372447362
3148608,pecanhaMG,-18.557060396062923,-42.510362936076284
3148707,pedra azulMG,-15.955068992083723,-41.18423424620277
3148756,pedra bonitaMG,-20.476643064556132,-42.375301853301444
3148806,pedra do antaMG,-20.5929750067924,-42.72132498242992
3148905,pedra do indaiaMG,-20.2868795089936,-45.2293117113881
3149002,pedra douradaMG,-20.827693829053658,-42.154905745008314
3149101,pedralvaMG,-22.24961241112864,-45.45389296063202
3149150,pedras de maria da cruzMG,-15.625732163872346,-44.32363180347325
3149200,pedrinopolisMG,-19.192253438500877,-47.510276808539665
3149309,pedro leopoldoMG,-19.639869310627933,-44.05274389600093
3149408,pedro teixeiraMG,-21.72528112642972,-43.72911705609967
3149507,pequeriMG,-21.825873121123085,-43.132098469857816
3149606,pequiMG,-19.60475715352665,-44.63578742517875
3149705,perdigaoMG,-19.940239722388934,-45.05790205567355
3149804,perdizesMG,-19.400150876574877,-47.19599173431876
3149903,perdoesMG,-21.075927240423972,-45.06477690644555
3149952,periquitoMG,-19.084231511910133,-42.231825971071395
3150000,pescadorMG,-18.331132385324036,-41.56006761484533
3150109,piauMG,-21.502383944218536,-43.31674428667754
3150158,piedade de caratingaMG,-19.763026779249845,-42.044713680685135
3150208,piedade de ponte novaMG,-20.241710038859033,-42.71806661881672
3150307,piedade do rio grandeMG,-21.484035592913692,-44.15547592849241
3150406,piedade dos geraisMG,-20.47405243528458,-44.24643948153671
3150505,pimentaMG,-20.530491862037387,-45.831309965073594
3150539,pingo-d'aguaMG,-19.743405567036852,-42.4218442563121
3150570,pintopolisMG,-16.049381154871668,-45.24724731432881
3150604,piracemaMG,-20.522241177585183,-44.42270985423531
3150703,pirajubaMG,-19.940254491181346,-48.65776017889821
3150802,pirangaMG,-20.633254572744484,-43.29901622100472
3150901,pirangucuMG,-22.5566388314441,-45.51546947450261
3151008,piranguinhoMG,-22.362977129525007,-45.58655243245943
3151107,pirapetingaMG,-21.679086672482164,-42.36393177664083
3151206,piraporaMG,-17.39334670596825,-44.86744748670349
3151305,piraubaMG,-21.263778677314804,-43.02969511316777
3151404,pitanguiMG,-19.587790421696454,-44.88645241756639
3151503,piumhiMG,-20.441441070313747,-46.0504039548989
3151602,planuraMG,-20.081250532129925,-48.646263603114114
3151701,poco fundoMG,-21.80626875654292,-45.99332725975534
3151800,pocos de caldasMG,-21.8080694854889,-46.563267639172956
3151909,pocraneMG,-19.584949684503453,-41.557151270720084
3152006,pompeuMG,-19.13114163176085,-44.923584710705065
3152105,ponte novaMG,-20.41214921176167,-42.91738704172657
3152131,ponto chiqueMG,-16.608804858451645,-44.97361642915754
3152170,ponto dos volantesMG,-16.834228112411022,-41.47442694299598
3152204,porteirinhaMG,-15.71660014398164,-43.07582311129397
3152303,porto firmeMG,-20.663584747360478,-43.08036598318897
3152402,poteMG,-17.8149752592892,-41.7693441037921
3152501,pouso alegreMG,-22.26491609466877,-45.94000820064903
3152600,pouso altoMG,-22.175423223932217,-44.93256164443371
3152709,pradosMG,-21.098587585855025,-44.06346335595753
3152808,prataMG,-19.32987574643616,-48.95419714457254
3152907,pratapolisMG,-20.787336530691,-46.86271767676664
3153004,pratinhaMG,-19.759763556134196,-46.402569734491635
3153103,presidente bernardesMG,-20.770439664615203,-43.154775481000975
3153202,presidente juscelinoMG,-18.726055211375026,-44.08325885485798
3153301,presidente kubitschekMG,-18.633916619701722,-43.57809700134956
3153400,presidente olegarioMG,-18.2391937380564,-46.33618114390266
3153509,alto jequitibaMG,-20.437248307675844,-41.948846966637646
3153608,prudente de moraisMG,-19.464455172252876,-44.11144233927675
3153707,quartel geralMG,-19.279769370720235,-45.60307279919885
3153806,queluzitoMG,-20.732107334241594,-43.89075927452355
3153905,rapososMG,-19.98093106339215,-43.78315959252129
3154002,raul soaresMG,-20.013182443927953,-42.390204703125605
3154101,recreioMG,-21.519777431109183,-42.437849952024386
3154150,redutoMG,-20.237809992061063,-41.94029533064864
3154200,resende costaMG,-20.837451000329935,-44.29203651355337
3154309,resplendorMG,-19.21193393187732,-41.15308862202677
3154408,ressaquinhaMG,-21.0854119910435,-43.753197403824274
3154457,riachinhoMG,-16.276690869593015,-45.92794266554002
3154507,riacho dos machadosMG,-16.05447914140015,-42.993420725442576
3154606,ribeirao das nevesMG,-19.779527738303038,-44.07191091070328
3154705,ribeirao vermelhoMG,-21.14788739234085,-45.07306308924127
3154804,rio acimaMG,-20.105806245199176,-43.77290800136287
3154903,rio cascaMG,-20.140939970680012,-42.660615478340084
3155009,rio doceMG,-20.215593493848576,-42.90652632386936
3155108,rio do pradoMG,-16.67656903176273,-40.55579210810465
3155207,rio esperaMG,-20.867881669721946,-43.49207733708189
3155306,rio mansoMG,-20.267053711662932,-44.34496053172879
3155405,rio novoMG,-21.46857089559304,-43.143909838371926
3155504,rio paranaibaMG,-19.240004780246725,-46.29891958215997
3155603,rio pardo de minasMG,-15.708961804991748,-42.551363721555724
3155702,rio piracicabaMG,-19.97081459352288,-43.149200673602735
3155801,rio pombaMG,-21.24837990680363,-43.17180043475053
3155900,rio pretoMG,-22.041026749862386,-43.87862171116557
3156007,rio vermelhoMG,-18.254666708708505,-43.05505962126931
3156106,ritapolisMG,-20.982289214306906,-44.3764005944124
3156205,rochedo de minasMG,-21.641013891366725,-43.028564509743426
3156304,rodeiroMG,-21.210682428876968,-42.8413128585475
3156403,romariaMG,-18.90353241774516,-47.56255697263579
3156452,rosario da limeiraMG,-20.979373842601532,-42.5114107389475
3156502,rubelitaMG,-16.367658719690585,-42.233964418963446
3156601,rubimMG,-16.46387558314586,-40.494238054791246
3156700,sabaraMG,-19.85131458219688,-43.77917336065963
3156809,sabinopolisMG,-18.650897525714537,-43.06351642155266
3156908,sacramentoMG,-19.904487860382766,-47.26637887122379
3157005,salinasMG,-16.111138520915645,-42.15206908031334
3157104,salto da divisaMG,-16.11047330081071,-40.02923085033333
3157203,santa barbaraMG,-20.02890176606084,-43.47513477383227
3157252,santa barbara do lesteMG,-19.94513865580378,-42.10660424477567
3157278,santa barbara do monte verdeMG,-21.963941463475315,-43.694468749772255
3157302,santa barbara do tugurioMG,-21.245077514720005,-43.53150338354774
3157336,santa cruz de minasMG,-21.1203093447599,-44.217297069522104
3157377,santa cruz de salinasMG,-16.050738515188197,-41.78986125556898
3157401,santa cruz do escalvadoMG,-20.230612110760642,-42.81400755061568
3157500,santa efigenia de minasMG,-18.862834135295767,-42.40433959354157
3157609,santa fe de minasMG,-16.701469968529967,-45.55707205959365
3157658,santa helena de minasMG,-16.90197840937127,-40.6588357794015
3157708,santa julianaMG,-19.380274583992925,-47.50910180557663
3157807,santa luziaMG,-19.744837928359555,-43.83664469989566
3157906,santa margaridaMG,-20.428137715527857,-42.26616176008572
3158003,santa maria de itabiraMG,-19.435293418662436,-43.04492692785801
3158102,santa maria do saltoMG,-16.307343244810806,-40.116353905334385
3158201,santa maria do suacuiMG,-18.258482732012496,-42.324347840395355
3158300,santana da vargemMG,-21.27057519578427,-45.50535510251512
3158409,santana de cataguasesMG,-21.282114690278046,-42.556145627847606
3158508,santana de pirapamaMG,-18.915768371329015,-43.90112224098079
3158607,santana do desertoMG,-21.945970572953264,-43.182805608646376
3158706,santana do garambeuMG,-21.636925403996695,-44.066118304954024
3158805,santana do jacareMG,-20.883109724980397,-45.062075947667495
3158904,santana do manhuacuMG,-20.055957708108384,-41.89231107204939
3158953,santana do paraisoMG,-19.385069660204746,-42.52047448933031
3159001,santana do riachoMG,-19.188681081396805,-43.644674832254914
3159100,santana dos montesMG,-20.796861724169176,-43.66981430296946
3159209,santa rita de caldasMG,-22.023719592552705,-46.27139469181805
3159308,santa rita de jacutingaMG,-22.101530971644852,-44.09184940190493
3159357,santa rita de minasMG,-19.875036802369106,-42.123264660312174
3159407,santa rita de ibitipocaMG,-21.5772178248014,-43.930200978882475
3159506,santa rita do ituetoMG,-19.412807608916648,-41.38868578518571
3159605,santa rita do sapucaiMG,-22.237039505169637,-45.6827571525533
3159704,santa rosa da serraMG,-19.562043697007553,-45.99976812291765
3159803,santa vitoriaMG,-18.98946996192898,-50.2752454648019
3159902,santo antonio do amparoMG,-20.916223765168947,-44.94278722885059
3160009,santo antonio do aventureiroMG,-21.75144426885373,-42.81152473296311
3160108,santo antonio do gramaMG,-20.322177305092247,-42.60392555244239
3160207,santo antonio do itambeMG,-18.47840851148171,-43.26674301801666
3160306,santo antonio do jacintoMG,-16.503649290446848,-40.277476054946426
3160405,santo antonio do monteMG,-20.08304901270338,-45.29226857413806
3160454,santo antonio do retiroMG,-15.288146026093347,-42.6609952355737
3160504,santo antonio do rio abaixoMG,-19.241403109300226,-43.249048633078495
3160603,santo hipolitoMG,-18.390204274925207,-44.17239113266724
3160702,santos dumontMG,-21.457727060486587,-43.525719261002536
3160801,sao bento abadeMG,-21.57005694829013,-45.072326510886434
3160900,sao bras do suacuiMG,-20.62749529072853,-43.9724016752536
3160959,sao domingos das doresMG,-19.52460689349604,-42.03086389297836
3161007,sao domingos do prataMG,-19.90304491826706,-42.90322994584892
3161056,sao felix de minasMG,-18.56862308008817,-41.44855962302897
3161106,sao franciscoMG,-15.896469162941536,-44.861289292318475
3161205,sao francisco de paulaMG,-20.716548831988028,-44.99540002128538
3161304,sao francisco de salesMG,-19.796751835891936,-49.859426393643965
3161403,sao francisco do gloriaMG,-20.79191627038368,-42.282276080211034
3161502,sao geraldoMG,-20.9106004010516,-42.829108749978424
3161601,sao geraldo da piedadeMG,-18.89632877418122,-42.31036206483891
3161650,sao geraldo do baixioMG,-18.91680775072613,-41.36686355177614
3161700,sao goncalo do abaeteMG,-18.176697321640358,-45.545926547113176
3161809,sao goncalo do paraMG,-19.983872348556407,-44.828438229930335
3161908,sao goncalo do rio abaixoMG,-19.81715278017425,-43.32136776094901
3162005,sao goncalo do sapucaiMG,-21.911010620306875,-45.59435018155066
3162104,sao gotardoMG,-19.359919615350147,-45.999484189580116
3162203,sao joao batista do gloriaMG,-20.577154894478706,-46.438625705292196
3162252,sao joao da lagoaMG,-16.8597826141327,-44.33476506853965
3162302,sao joao da mataMG,-21.94258773828233,-45.92319133888776
3162401,sao joao da ponteMG,-15.908449153256152,-43.89526830050108
3162450,sao joao das missoesMG,-14.891893179527315,-44.22771972666876
3162500,sao joao del reiMG,-21.263147263024212,-44.27442923632239
3162559,sao joao do manhuacuMG,-20.369992885175044,-42.15348084039503
3162575,sao joao do manteninhaMG,-18.752620310755024,-41.16435830654554
3162609,sao joao do orienteMG,-19.353958653182854,-42.170337984123385
3162658,sao joao do pacuiMG,-16.555320402229736,-44.5243646202879
3162708,sao joao do paraisoMG,-15.342813379314412,-41.97688525139589
3162807,sao joao evangelistaMG,-18.51362646890974,-42.775598800132826
3162906,sao joao nepomucenoMG,-21.58302088473929,-43.00324741512405
3162922,sao joaquim de bicasMG,-20.07085021613894,-44.24900086637978
3162948,sao jose da barraMG,-20.747406085624025,-46.243739789237864
3162955,sao jose da lapaMG,-19.69689065167874,-43.99039925911022
3163003,sao jose da safiraMG,-18.317511824460833,-42.123352509640156
3163102,sao jose da varginhaMG,-19.696075751873597,-44.56151020030123
3163201,sao jose do alegreMG,-22.33038258046436,-45.51779199465326
3163300,sao jose do divinoMG,-18.39828018432833,-41.37597977849525
3163409,sao jose do goiabalMG,-19.931222349270147,-42.69331134616972
3163508,sao jose do jacuriMG,-18.242868023072432,-42.668271212328946
3163607,sao jose do mantimentoMG,-20.020126777474772,-41.77004241373719
3163706,sao lourencoMG,-22.11714912459365,-45.03428478392527
3163805,sao miguel do antaMG,-20.726823571725607,-42.710833928764764
3163904,sao pedro da uniaoMG,-21.12683155629491,-46.64194741616646
3164001,sao pedro dos ferrosMG,-20.054191008773444,-42.56984369251102
3164100,sao pedro do suacuiMG,-18.347889645909557,-42.59262873597403
3164209,sao romaoMG,-16.389449282086094,-45.406299948087366
3164308,sao roque de minasMG,-20.18704009937389,-46.513549104726366
3164407,sao sebastiao da bela vistaMG,-22.161269131403923,-45.77594858408184
3164431,sao sebastiao da vargem alegreMG,-21.024256240394852,-42.59923409300557
3164472,sao sebastiao do antaMG,-19.507235775393045,-41.9573161499298
3164506,sao sebastiao do maranhaoMG,-18.059732176659573,-42.54118291975183
3164605,sao sebastiao do oesteMG,-20.25158479507089,-45.04423273620102
3164704,sao sebastiao do paraisoMG,-20.92241573611912,-47.00640940223785
3164803,sao sebastiao do rio pretoMG,-19.300504210890605,-43.219483154138025
3164902,sao sebastiao do rio verdeMG,-22.21943778427722,-45.02482228482956
3165008,sao tiagoMG,-20.938535632447596,-44.56035484888171
3165107,sao tomas de aquinoMG,-20.786165521577026,-47.12722475740362
3165206,sao tome das letrasMG,-21.733340640799767,-44.96379422203498
3165305,sao vicente de minasMG,-21.667052815959284,-44.47432142541364
3165404,sapucai-mirimMG,-22.786298695073853,-45.84855702710827
3165503,sardoaMG,-18.775480507188625,-42.40704802789123
3165537,sarzedoMG,-20.059144626420807,-44.12104330126963
3165552,setubinhaMG,-17.622499681185527,-42.15682231196132
3165560,sem-peixeMG,-20.080051843588627,-42.825120967567365
3165578,senador amaralMG,-22.557663918811354,-46.21712820837691
3165602,senador cortesMG,-21.770438431036567,-42.9091886606128
3165701,senador firminoMG,-20.90427272892739,-43.104489996070775
3165800,senador jose bentoMG,-22.156763650543827,-46.14107671286327
3165909,senador modestino goncalvesMG,-17.855245174337934,-43.24095092247168
3166006,senhora de oliveiraMG,-20.800999936073467,-43.349449023140515
3166105,senhora do portoMG,-18.913206259289705,-43.08052706446383
3166204,senhora dos remediosMG,-21.031243794397735,-43.60022259277051
3166303,sericitaMG,-20.492319394804607,-42.45872272105552
3166402,seritingaMG,-21.916520190844487,-44.459599542546
3166501,serra azul de minasMG,-18.390648079284258,-43.20727793212767
3166600,serra da saudadeMG,-19.385546917068492,-45.77724720634319
3166709,serra dos aimoresMG,-17.7840901387817,-40.264431939039554
3166808,serra do salitreMG,-19.159140622755302,-46.65452743060231
3166907,serraniaMG,-21.554019343208946,-46.09280782669456
3166956,serranopolis de minasMG,-15.856824720331899,-42.86092404708534
3167004,serranosMG,-21.830990558673832,-44.5368904247713
3167103,serroMG,-18.536423780935355,-43.401781289805044
3167202,sete lagoasMG,-19.437252179807597,-44.25345982690423
3167301,silveiraniaMG,-21.143368060045088,-43.203043955598254
3167400,silvianopolisMG,-22.036895938382784,-45.805583772958116
3167509,simao pereiraMG,-21.9642291854751,-43.29298281265635
3167608,simonesiaMG,-19.99895562741464,-41.98726073462377
3167707,sobraliaMG,-19.21822987988188,-42.14585822337484
3167806,soledade de minasMG,-22.026956905182363,-45.02760924847422
3167905,tabuleiroMG,-21.363354706816313,-43.25617168385756
3168002,taiobeirasMG,-15.824494775388311,-42.05610782880454
3168051,taparubaMG,-19.738614140781305,-41.61156013561309
3168101,tapiraMG,-19.91584297657807,-46.86828230768896
3168200,tapiraiMG,-19.876198598217144,-46.16067984230986
3168309,taquaracu de minasMG,-19.634010962821105,-43.6856209665536
3168408,tarumirimMG,-19.301466342693974,-41.90191696441991
3168507,teixeirasMG,-20.63212469265707,-42.862463723057424
3168606,teofilo otoniMG,-17.714603333270105,-41.38365536683961
3168705,timoteoMG,-19.558007079943298,-42.602630039991915
3168804,tiradentesMG,-21.116425002252843,-44.15461789070137
3168903,tirosMG,-18.86005732791769,-45.82407744422636
3169000,tocantinsMG,-21.177474872466366,-43.026477985697
3169059,tocos do mojiMG,-22.358692905244137,-46.1464915739101
3169109,toledoMG,-22.70571204096314,-46.383216760124995
3169208,tombosMG,-20.881900630285248,-42.06417178604106
3169307,tres coracoesMG,-21.68640606082164,-45.20489322388871
3169356,tres mariasMG,-18.297840875868033,-45.069157137949354
3169406,tres pontasMG,-21.39354484927924,-45.49816060768543
3169505,tumiritingaMG,-19.015004111272457,-41.70549729104589
3169604,tupaciguaraMG,-18.53501056900567,-48.75528701070287
3169703,turmalinaMG,-17.244466303153647,-42.83994221827505
3169802,turvolandiaMG,-21.884975692136575,-45.79967814816062
3169901,ubaMG,-21.10532865033338,-42.965273721689925
3170008,ubaiMG,-16.364025508575534,-44.84768199337703
3170057,ubaporangaMG,-19.66052238368688,-42.06994195315559
3170107,uberabaMG,-19.580931296936157,-47.97716208021653
3170206,uberlandiaMG,-19.027771473023897,-48.33173702297654
3170305,umburatibaMG,-17.27238659888447,-40.666907176282386
3170404,unaiMG,-16.375773321531046,-46.819558295865114
3170438,uniao de minasMG,-19.408436503101928,-50.34295175450618
3170479,uruana de minasMG,-16.092586935905228,-46.31961372334667
3170503,urucaniaMG,-20.32531357740173,-42.72979189456603
3170529,urucuiaMG,-16.028639194700656,-45.572878625097275
3170578,vargem alegreMG,-19.603679706408176,-42.32129641875245
3170602,vargem bonitaMG,-20.43127715269325,-46.336151023875566
3170651,vargem grande do rio pardoMG,-15.340663821877696,-42.298939940842736
3170701,varginhaMG,-21.557484453091938,-45.40910838356606
3170750,varjao de minasMG,-18.466566719401165,-45.9351750887658
3170800,varzea da palmaMG,-17.49573998642406,-44.727268704890534
3170909,varzelandiaMG,-15.641475845999803,-43.93443005102727
3171006,vazanteMG,-17.86915228143874,-46.86762427566582
3171030,verdelandiaMG,-15.540189730836598,-43.62829997186933
3171071,veredinhaMG,-17.487664819680443,-42.72524987805468
3171105,verissimoMG,-19.602467276484948,-48.34091478251284
3171154,vermelho novoMG,-20.033985341910906,-42.254298734651066
3171204,vespasianoMG,-19.730940535951067,-43.94484551318987
3171303,vicosaMG,-20.74042000093761,-42.88551271332196
3171402,vieirasMG,-20.912644888724554,-42.28198571515503
3171501,mathias lobatoMG,-18.611134307834664,-41.92718237937697
3171600,virgem da lapaMG,-16.715470534672363,-42.33962488577865
3171709,virginiaMG,-22.34194059969984,-45.10851330379017
3171808,virginopolisMG,-18.791881065428466,-42.67029080308139
3171907,virgolandiaMG,-18.451669693564615,-42.31754594233556
3172004,visconde do rio brancoMG,-21.01157729617235,-42.839965021298475
3172103,volta grandeMG,-21.75802234321775,-42.55735644708288
3172202,wenceslau brazMG,-22.55468339360539,-45.40136953593982
3200102,afonso claudioES,-20.089426735207073,-41.12651380105819
3200136,aguia brancaES,-18.970334247228678,-40.749506048928225
3200169,agua doce do norteES,-18.516648957812905,-40.996758542172344
3200201,alegreES,-20.71949619014003,-41.514935311349596
3200300,alfredo chavesES,-20.563900355429986,-40.82705622922008
3200359,alto rio novoES,-19.02210777102553,-40.98720025078414
3200409,anchietaES,-20.718677614040843,-40.68627301640037
3200508,apiacaES,-21.07213402413468,-41.554142288277916
3200607,aracruzES,-19.7656225461295,-40.17614141094891
3200706,atilio vivacquaES,-20.962208028168675,-41.1839902053315
3200805,baixo guanduES,-19.572390241200953,-40.983781095092084
3200904,barra de sao franciscoES,-18.666106052720405,-40.83116655332321
3201001,boa esperancaES,-18.484750461582262,-40.32913278217415
3201100,bom jesus do norteES,-21.084462720831347,-41.633840478469764
3201159,brejetubaES,-20.125373906128083,-41.29693939447718
3201209,cachoeiro de itapemirimES,-20.766111245939666,-41.19099667612628
3201308,cariacicaES,-20.29068699911196,-40.44204912599439
3201407,casteloES,-20.551726905931304,-41.2039725666878
3201506,colatinaES,-19.488202860743694,-40.656791547672896
3201605,conceicao da barraES,-18.445136923837783,-39.83336770188656
3201704,conceicao do casteloES,-20.370851622395218,-41.26590753355716
3201803,divino de sao lourencoES,-20.586796238939,-41.724462154294244
